ner_tag_id,study_id,tag,start_id,end_id,text,probability,model,norm_text,min,max,unit,per_weight_unit,weight_reference,per_time_unit,dose_type
10262,40618640,Dosage,2375,2380,10 mg,0.9457994103431702,vera-bernhard,10 mg,10.0,10.0,mg,,,,absolute
10263,40618640,Application area,2481,2484,OCD,0.8312171697616577,vera-bernhard,,,,,,,,
10264,40618640,Dosage,2723,2728,10 mg,0.9610147774219513,vera-bernhard,10 mg,10.0,10.0,mg,,,,absolute
10265,40619168,Dosage,2071,2079,-0.34 mg,0.5531199693679809,vera-bernhard,0.34 mg,0.34,0.34,mg,,,,absolute
10266,40619168,Dosage,3110,3117,0.35 mg,0.7907395660877228,vera-bernhard,0.35 mg,0.35,0.35,mg,,,,absolute
10267,40619168,Dosage,3181,3195,0.35 mg per kg,0.8044368823369344,vera-bernhard,0.35 mg/kg,0.35,0.35,mg,kg,1.0,,relative_weight
10268,40619168,Dosage,3279,3293,0.35 mg per kg,0.7541745603084564,vera-bernhard,0.35 mg/kg,0.35,0.35,mg,kg,1.0,,relative_weight
10269,40619168,Dosage,3383,3397,0.25 mg per kg,0.9273630976676941,vera-bernhard,0.25 mg/kg,0.25,0.25,mg,kg,1.0,,relative_weight
10270,40619168,Dosage,3402,3416,0.34 mg per kg,0.8727053105831146,vera-bernhard,0.34 mg/kg,0.34,0.34,mg,kg,1.0,,relative_weight
10271,40619953,Application area,512,542,post-traumatic stress disorder,0.6406490623950958,vera-bernhard,,,,,,,,
10272,40619953,Application area,544,548,PTSD,0.5810528993606567,vera-bernhard,,,,,,,,
10273,40623541,Application area,41,51,depression,0.8719079494476318,vera-bernhard,,,,,,,,
10274,40623541,Application area,168,178,depression,0.8225739002227783,vera-bernhard,,,,,,,,
10275,40623541,Application area,621,631,depression,0.8088555932044983,vera-bernhard,,,,,,,,
10276,40631808,Application area,37,67,Treatment-Resistant Depression,0.9415619075298309,vera-bernhard,,,,,,,,
10277,40631808,Application area,176,206,Treatment-resistant depression,0.9248990565538406,vera-bernhard,,,,,,,,
10278,40636436,Application area,34,44,depression,0.9251940846443176,vera-bernhard,,,,,,,,
10279,40636436,Application area,129,139,depression,0.8922901749610901,vera-bernhard,,,,,,,,
10280,40636436,Application area,438,448,depression,0.8892519474029541,vera-bernhard,,,,,,,,
10281,40637548,Application area,88,99,Suicidality,0.6172851920127869,vera-bernhard,,,,,,,,
10282,40637548,Application area,441,452,suicidality,0.5657750368118286,vera-bernhard,,,,,,,,
10283,40637620,Application area,78,108,treatment-resistant depression,0.8570752739906311,vera-bernhard,,,,,,,,
10284,40639043,Dosage,573,581,0-120 mg,0.9439826756715775,vera-bernhard,0-120 mg,0.0,120.0,mg,,,,absolute
10285,40641116,Application area,41,66,major depressive disorder,0.9700158834457397,vera-bernhard,,,,,,,,
10286,40641116,Application area,237,267,post-traumatic stress disorder,0.6516974329948425,vera-bernhard,,,,,,,,
10287,40641116,Application area,326,351,major depressive disorder,0.9066201647122701,vera-bernhard,,,,,,,,
10288,40641116,Application area,353,356,MDD,0.9574441909790039,vera-bernhard,,,,,,,,
10289,40641116,Application area,452,455,MDD,0.9208327531814575,vera-bernhard,,,,,,,,
10290,40654586,Dosage,390,395,25 mg,0.9797853529453278,vera-bernhard,25 mg,25.0,25.0,mg,,,,absolute
10291,40654586,Dosage,500,504,1 mg,0.9679629504680634,vera-bernhard,1 mg,1.0,1.0,mg,,,,absolute
10292,40654586,Dosage,970,975,25 mg,0.9735070765018463,vera-bernhard,25 mg,25.0,25.0,mg,,,,absolute
10293,40656036,Application area,85,108,treatment-resistant OCD,0.9555766433477402,vera-bernhard,,,,,,,,
10294,40656036,Application area,158,187,obsessive-compulsive disorder,0.9623414427042007,vera-bernhard,,,,,,,,
10295,40656036,Application area,189,192,OCD,0.951257050037384,vera-bernhard,,,,,,,,
10296,40656036,Application area,300,303,OCD,0.6925770044326782,vera-bernhard,,,,,,,,
10297,40656036,Dosage,423,432,0.5 mg/kg,0.9810672601064047,vera-bernhard,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
10298,40656108,Dosage,599,604,15 mg,0.9547089040279388,vera-bernhard,15 mg,15.0,15.0,mg,,,,absolute
10299,40656108,Dosage,606,611,20 mg,0.9349023103713989,vera-bernhard,20 mg,20.0,20.0,mg,,,,absolute
10300,40656108,Dosage,613,618,25 mg,0.938407301902771,vera-bernhard,25 mg,25.0,25.0,mg,,,,absolute
10301,40656108,Dosage,624,629,30 mg,0.9340151846408844,vera-bernhard,30 mg,30.0,30.0,mg,,,,absolute
10302,40656108,Dosage,859,874,", 25, and 30 mg",0.674925779302915,vera-bernhard,"25, and 30 mg",25.0,30.0,mg,,,,absolute
10303,40656108,Dosage,933,935,mg,0.621401309967041,vera-bernhard,,,,,,,,
10304,40656108,Dosage,1035,1047,25 and 30 mg,0.8546310067176819,vera-bernhard,25 and 30 mg,25.0,30.0,mg,,,,absolute
10305,40656108,Dosage,1300,1321,"15, 20, 25, and 30 mg",0.8903711173269484,vera-bernhard,"15, 20, 25, and 30 mg",15.0,30.0,mg,,,,absolute
10306,40656221,Application area,51,55,ADHD,0.858849823474884,vera-bernhard,,,,,,,,
10307,40656221,Application area,111,115,ADHD,0.7610412240028381,vera-bernhard,,,,,,,,
10308,40656230,Application area,91,127,treatment-resistant major depression,0.846279776096344,vera-bernhard,,,,,,,,
10309,40658345,Dosage,424,434,100-800 mg,0.9395384192466736,vera-bernhard,100-800 mg,100.0,800.0,mg,,,,absolute
10310,40658345,Dosage,1276,1282,100 mg,0.9494230151176453,vera-bernhard,100 mg,100.0,100.0,mg,,,,absolute
10311,40658345,Dosage,1302,1308,800 mg,0.8897433578968048,vera-bernhard,800 mg,800.0,800.0,mg,,,,absolute
10312,40659913,Application area,107,117,depression,0.8976268172264099,vera-bernhard,,,,,,,,
10313,40659913,Application area,125,132,anxiety,0.8596143126487732,vera-bernhard,,,,,,,,
10314,40659913,Application area,428,435,anxiety,0.7857473492622375,vera-bernhard,,,,,,,,
10315,40659913,Application area,443,453,depression,0.6753858327865601,vera-bernhard,,,,,,,,
10316,40659913,Dosage,631,635,6 mg,0.9727810025215149,vera-bernhard,6 mg,6.0,6.0,mg,,,,absolute
10317,40659913,Dosage,637,641,9 mg,0.9615845084190369,vera-bernhard,9 mg,9.0,9.0,mg,,,,absolute
10318,40659913,Dosage,646,651,12 mg,0.9491765797138214,vera-bernhard,12 mg,12.0,12.0,mg,,,,absolute
10319,40660894,Application area,228,258,post-traumatic stress disorder,0.6788267374038697,vera-bernhard,,,,,,,,
10320,40660894,Application area,278,308,treatment-resistant depression,0.8663459122180939,vera-bernhard,,,,,,,,
10321,40662502,Application area,62,92,treatment-resistant depression,0.9638671576976776,vera-bernhard,,,,,,,,
10322,40662502,Application area,260,290,treatment-resistant depression,0.9740847796201706,vera-bernhard,,,,,,,,
10323,40662502,Application area,292,295,TRD,0.984420895576477,vera-bernhard,,,,,,,,
10324,40662502,Dosage,496,505,0.5 mg/kg,0.9728023608525594,vera-bernhard,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
10325,40668854,Application area,56,144,"chronic, treatment-resistant, moderate or higher severity post-traumatic stress disorder",0.7321063677469889,vera-bernhard,,,,,,,,
10326,40668854,Application area,342,368,-traumatic stress disorder,0.7914526164531708,vera-bernhard,,,,,,,,
10327,40668854,Application area,370,374,PTSD,0.7002354860305786,vera-bernhard,,,,,,,,
10328,40668854,Application area,477,481,PTSD,0.7227908968925476,vera-bernhard,,,,,,,,
10329,40668854,Application area,2653,2657,PTSD,0.7085851430892944,vera-bernhard,,,,,,,,
10330,40683535,Application area,124,154,Post-traumatic Stress Disorder,0.946387255191803,vera-bernhard,,,,,,,,
10331,40683535,Application area,447,477,Post-traumatic Stress Disorder,0.939917778968811,vera-bernhard,,,,,,,,
10332,40683535,Application area,479,483,PTSD,0.9704027771949768,vera-bernhard,,,,,,,,
10333,40683535,Application area,668,672,PTSD,0.9503859281539917,vera-bernhard,,,,,,,,
10334,40700019,Dosage,347,352,12-mg,0.9556408723195394,vera-bernhard,12 mg,12.0,12.0,mg,,,,absolute
10335,40702912,Application area,14,34,alcohol use disorder,0.794835110505422,vera-bernhard,,,,,,,,
10336,40702912,Application area,197,217,alcohol use disorder,0.8084789315859476,vera-bernhard,,,,,,,,
10337,40702912,Application area,219,222,AUD,0.7100182175636292,vera-bernhard,,,,,,,,
10338,40702912,Dosage,1181,1186,25 mg,0.923224687576294,vera-bernhard,25 mg,25.0,25.0,mg,,,,absolute
10339,40702912,Dosage,1199,1203,1 mg,0.9454801082611084,vera-bernhard,1 mg,1.0,1.0,mg,,,,absolute
10340,40702912,Dosage,1737,1742,25 mg,0.8935702741146088,vera-bernhard,25 mg,25.0,25.0,mg,,,,absolute
10341,40702912,Dosage,2092,2097,25 mg,0.9126132130622864,vera-bernhard,25 mg,25.0,25.0,mg,,,,absolute
10342,40702912,Dosage,2444,2446,25,0.9069448709487915,vera-bernhard,25,25.0,25.0,,,,,absolute
10343,40702912,Dosage,2450,2454,1 mg,0.9204855561256409,vera-bernhard,1 mg,1.0,1.0,mg,,,,absolute
10344,40702912,Dosage,2510,2515,25 mg,0.9007992446422577,vera-bernhard,25 mg,25.0,25.0,mg,,,,absolute
10345,40702912,Dosage,2831,2836,25 mg,0.9143964946269989,vera-bernhard,25 mg,25.0,25.0,mg,,,,absolute
10346,40707608,Application area,93,103,depression,0.8800696134567261,vera-bernhard,,,,,,,,
10347,40707608,Application area,258,283,major depressive disorder,0.9162117838859558,vera-bernhard,,,,,,,,
10348,40707608,Dosage,459,472,0.5 mg per kg,0.9794719815254211,vera-bernhard,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
10349,40708053,Application area,43,59,eating disorders,0.8254617154598236,vera-bernhard,,,,,,,,
10350,40708053,Application area,63,80,disordered eating,0.8374253213405609,vera-bernhard,,,,,,,,
10351,40708053,Application area,182,198,eating disorders,0.8882682621479034,vera-bernhard,,,,,,,,
10352,40708053,Application area,200,203,EDs,0.8326776623725891,vera-bernhard,,,,,,,,
10353,40708053,Application area,284,300,Eating Disorders,0.5537670403718948,vera-bernhard,,,,,,,,
10354,40708053,Application area,369,372,EDs,0.6425537467002869,vera-bernhard,,,,,,,,
10355,40708053,Application area,2610,2626,Eating disorders,0.9482188820838928,vera-bernhard,,,,,,,,
10356,40708053,Application area,2628,2631,EDs,0.9406061768531799,vera-bernhard,,,,,,,,
10357,40708053,Application area,2859,2861,ED,0.8544202446937561,vera-bernhard,,,,,,,,
10358,40710191,Application area,60,66,Cancer,0.7513694167137146,vera-bernhard,,,,,,,,
10359,40716263,Application area,300,330,treatment resistant depression,0.9526960055033366,vera-bernhard,,,,,,,,
10360,40716263,Application area,332,335,TRD,0.9676016569137573,vera-bernhard,,,,,,,,
10361,40724922,Application area,85,115,Treatment-Resistant Depression,0.9670416414737701,vera-bernhard,,,,,,,,
10362,40724922,Application area,256,286,treatment-resistant depression,0.9558548778295517,vera-bernhard,,,,,,,,
10363,40724922,Application area,288,291,TRD,0.9815630912780762,vera-bernhard,,,,,,,,
10364,40729226,Application area,150,156,C-PTSD,0.8498061100641886,vera-bernhard,,,,,,,,
10365,40729226,Application area,158,161,TBI,0.883876621723175,vera-bernhard,,,,,,,,
10366,40729226,Application area,167,190,Treatment Resistant MDD,0.9121185342470804,vera-bernhard,,,,,,,,
10367,40729226,Application area,251,282,Treatment resistant psychiatric,0.7995667258898417,vera-bernhard,,,,,,,,
10368,40729226,Application area,401,431,treatment resistant depression,0.8889034589131674,vera-bernhard,,,,,,,,
10369,40729226,Application area,448,460,chronic pain,0.6407396793365479,vera-bernhard,,,,,,,,
10370,40729226,Application area,465,472,alcohol,0.6422679424285889,vera-bernhard,,,,,,,,
10371,40730892,Application area,31,47,eating disorders,0.9035680294036865,vera-bernhard,,,,,,,,
10372,40730892,Application area,199,214,Bulimia Nervosa,0.888205885887146,vera-bernhard,,,,,,,,
10373,40730892,Application area,258,274,eating disorders,0.9154994785785675,vera-bernhard,,,,,,,,
10374,40730892,Application area,276,279,EDs,0.9526053071022034,vera-bernhard,,,,,,,,
10375,40730892,Application area,340,343,EDs,0.9150305986404419,vera-bernhard,,,,,,,,
10376,40730892,Application area,640,643,EDs,0.8741208910942078,vera-bernhard,,,,,,,,
10377,40736734,Application area,73,83,Depression,0.5104866027832031,vera-bernhard,,,,,,,,
10378,40736734,Application area,944,965,-resistant depression,0.5987670024236044,vera-bernhard,,,,,,,,
10379,40750953,Application area,73,97,Chronic Neuropathic Pain,0.8014740546544393,vera-bernhard,,,,,,,,
10380,40750953,Application area,267,271,pain,0.8459426760673523,vera-bernhard,,,,,,,,
10381,40750953,Application area,320,339,Chronic Neuropathic,0.784069687128067,vera-bernhard,,,,,,,,
10382,40752781,Application area,74,84,depression,0.9508222341537476,vera-bernhard,,,,,,,,
10383,40752781,Application area,108,138,Treatment-resistant depression,0.9715901464223862,vera-bernhard,,,,,,,,
10384,40752781,Application area,140,143,TRD,0.9751708507537842,vera-bernhard,,,,,,,,
10385,40752781,Application area,375,378,TRD,0.973491907119751,vera-bernhard,,,,,,,,
10386,40761981,Application area,54,84,Treatment-Resistant Depression,0.9663199484348297,vera-bernhard,,,,,,,,
10387,40761981,Application area,136,166,Treatment-resistant depression,0.9548724889755249,vera-bernhard,,,,,,,,
10388,40761981,Application area,168,171,TRD,0.9747737050056458,vera-bernhard,,,,,,,,
10389,40761981,Application area,273,279,trauma,0.6198713779449463,vera-bernhard,,,,,,,,
10390,40761981,Application area,434,440,social,0.5720978379249573,vera-bernhard,,,,,,,,
10391,40767760,Application area,31,46,Suicidal Crisis,0.769140362739563,vera-bernhard,,,,,,,,
10392,40767760,Application area,159,176,suicidal ideation,0.9089705646038055,vera-bernhard,,,,,,,,
10393,40767760,Application area,178,180,SI,0.8916944265365601,vera-bernhard,,,,,,,,
10394,40767760,Application area,201,209,suicidal,0.7365071773529053,vera-bernhard,,,,,,,,
10395,40767760,Application area,289,291,SI,0.8221789598464966,vera-bernhard,,,,,,,,
10396,40767760,Application area,363,365,SI,0.7480462193489075,vera-bernhard,,,,,,,,
10397,40767760,Dosage,551,560,0.5 mg/kg,0.9738268355528513,vera-bernhard,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
10398,40767785,Application area,36,67,Treatment-Refractory Depression,0.9670606404542923,vera-bernhard,,,,,,,,
10399,40767785,Application area,308,338,treatment-resistant depression,0.9727426022291183,vera-bernhard,,,,,,,,
10400,40767785,Application area,340,343,TRD,0.9729887843132019,vera-bernhard,,,,,,,,
10401,40767785,Dosage,609,618,0.5 mg/kg,0.9757586320241293,vera-bernhard,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
10402,40767785,Dosage,631,639,56/84 mg,0.8644969463348389,vera-bernhard,56 or 84 mg,56.0,84.0,mg,,,,absolute
10403,40773768,Application area,67,87,alcohol use disorder,0.9679971734682719,vera-bernhard,,,,,,,,
10404,40773768,Application area,123,143,Alcohol use disorder,0.9573205709457397,vera-bernhard,,,,,,,,
10405,40773768,Application area,145,148,AUD,0.9648814797401428,vera-bernhard,,,,,,,,
10406,40773768,Application area,358,361,AUD,0.9365686178207397,vera-bernhard,,,,,,,,
10407,40773768,Application area,457,460,AUD,0.9281556010246277,vera-bernhard,,,,,,,,
10408,40773768,Dosage,1306,1315,0.5 mg/kg,0.9851455390453339,vera-bernhard,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
10409,40773768,Dosage,1322,1331,2.5 mg/kg,0.9766745368639628,vera-bernhard,2.5 mg/kg,2.5,2.5,mg,kg,1.0,,relative_weight
10410,40795937,Application area,56,72,major depression,0.8583269417285919,vera-bernhard,,,,,,,,
10411,40795937,Application area,87,107,alcohol use disorder,0.8419758876164755,vera-bernhard,,,,,,,,
10412,40795937,Application area,172,197,major depressive disorder,0.8502284089724222,vera-bernhard,,,,,,,,
10413,40795937,Application area,199,202,MDD,0.6915504932403564,vera-bernhard,,,,,,,,
10414,40795937,Application area,208,228,alcohol use disorder,0.8238759835561117,vera-bernhard,,,,,,,,
10415,40795937,Application area,230,233,AUD,0.6757869124412537,vera-bernhard,,,,,,,,
10416,40795937,Application area,423,426,MDD,0.7129511833190918,vera-bernhard,,,,,,,,
10417,40795937,Application area,441,444,AUD,0.6382426023483276,vera-bernhard,,,,,,,,
10418,40795937,Application area,805,808,MDD,0.5529317855834961,vera-bernhard,,,,,,,,
10419,40795937,Application area,813,816,AUD,0.452790766954422,vera-bernhard,,,,,,,,
10420,40795937,Dosage,1210,1219,0.5 mg/kg,0.9699507355690002,vera-bernhard,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
10421,40800376,Dosage,431,440,1.5 mg/kg,0.9639410475889841,vera-bernhard,1.5 mg/kg,1.5,1.5,mg,kg,1.0,,relative_weight
10422,40800760,Dosage,679,692,75 micrograms,0.9495957791805267,vera-bernhard,75 µg,75.0,75.0,µg,,,,absolute
10423,40806626,Application area,61,91,Treatment-Resistant Depression,0.9673356860876083,vera-bernhard,,,,,,,,
10424,40806626,Application area,94,124,Treatment-resistant depression,0.9628283232450485,vera-bernhard,,,,,,,,
10425,40806626,Application area,126,129,TRD,0.9729461073875427,vera-bernhard,,,,,,,,
10426,40806626,Application area,315,318,TRD,0.963813304901123,vera-bernhard,,,,,,,,
10427,40806626,Dosage,421,430,0.5 mg/kg,0.9838365217049917,vera-bernhard,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
10428,40818292,Application area,67,77,depression,0.9408039450645447,vera-bernhard,,,,,,,,
10429,40818292,Application area,150,160,depression,0.9049059748649597,vera-bernhard,,,,,,,,
10430,40831094,Application area,45,58,Postoperative,0.7413866519927979,vera-bernhard,,,,,,,,
10431,40831094,Application area,59,78,Depressive Symptoms,0.8171415030956268,vera-bernhard,,,,,,,,
10432,40831094,Application area,102,117,Abdominal Tumor,0.6013619303703308,vera-bernhard,,,,,,,,
10433,40831094,Application area,239,249,depression,0.7980775237083435,vera-bernhard,,,,,,,,
10434,40831094,Application area,372,391,depressive symptoms,0.9085391461849213,vera-bernhard,,,,,,,,
10435,40831094,Application area,398,413,abdominal Tumor,0.5415138006210327,vera-bernhard,,,,,,,,
10436,40831094,Dosage,685,694,0.4 mg/kg,0.9827268819014231,vera-bernhard,0.4 mg/kg,0.4,0.4,mg,kg,1.0,,relative_weight
10437,40834563,Application area,63,93,treatment-resistant depression,0.945510983467102,vera-bernhard,,,,,,,,
10438,40834563,Application area,97,122,major depressive disorder,0.897242526213328,vera-bernhard,,,,,,,,
10439,40834563,Application area,127,143,bipolar disorder,0.8593152761459351,vera-bernhard,,,,,,,,
10440,40834563,Application area,470,515,treatment-resistant Major Depressive Disorder,0.9121393660704294,vera-bernhard,,,,,,,,
10441,40834563,Application area,517,520,TRD,0.9385952949523926,vera-bernhard,,,,,,,,
10442,40834563,Application area,581,589,disorder,0.5073354244232178,vera-bernhard,,,,,,,,
10443,40834563,Application area,685,723,treatment-resistant bipolar depression,0.918666136264801,vera-bernhard,,,,,,,,
10444,40834563,Application area,725,729,TRBD,0.923143744468689,vera-bernhard,,,,,,,,
10445,40834563,Application area,773,776,TRD,0.8719099164009094,vera-bernhard,,,,,,,,
10446,40834621,Application area,121,151,treatment-resistant depression,0.9661996215581894,vera-bernhard,,,,,,,,
10447,40834621,Application area,282,312,treatment-resistant depression,0.9548128992319107,vera-bernhard,,,,,,,,
10448,40834621,Application area,314,317,TRD,0.9763161540031433,vera-bernhard,,,,,,,,
10449,40834621,Application area,554,557,TRD,0.9682527780532837,vera-bernhard,,,,,,,,
10450,40834621,Application area,682,685,TRD,0.9679935574531555,vera-bernhard,,,,,,,,
10451,40842948,Dosage,1260,1272,1.5g to 3.5g,0.8833192501749311,vera-bernhard,1.5 -3.5 g,1.5,3.5,g,,,,absolute
10452,40844815,Application area,67,86,opioid use disorder,0.9536432027816772,vera-bernhard,,,,,,,,
10453,40844815,Application area,101,111,depression,0.8942435383796692,vera-bernhard,,,,,,,,
10454,40844815,Application area,126,145,Opioid use disorder,0.9703564643859863,vera-bernhard,,,,,,,,
10455,40844815,Application area,147,150,OUD,0.9684907793998718,vera-bernhard,,,,,,,,
10456,40844815,Application area,430,440,depression,0.5763370990753174,vera-bernhard,,,,,,,,
10457,40844815,Application area,456,459,OUD,0.936317503452301,vera-bernhard,,,,,,,,
10458,40844815,Application area,464,474,depression,0.6024559736251831,vera-bernhard,,,,,,,,
10459,40844815,Dosage,1011,1020,0.5 mg/kg,0.9820253948370615,vera-bernhard,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
10460,40846546,Application area,25,41,suicide ideation,0.9102092385292053,vera-bernhard,,,,,,,,
10461,40846546,Application area,45,82,borderline personality and depression,0.9059877097606659,vera-bernhard,,,,,,,,
10462,40846546,Application area,178,195,suicidal ideation,0.8510262370109558,vera-bernhard,,,,,,,,
10463,40848332,Application area,61,91,post-traumatic stress disorder,0.967605710029602,vera-bernhard,,,,,,,,
10464,40848332,Application area,221,251,post-traumatic stress disorder,0.939045512676239,vera-bernhard,,,,,,,,
10465,40848332,Application area,253,257,PTSD,0.9648172855377197,vera-bernhard,,,,,,,,
10466,40848332,Application area,263,273,depression,0.9053006172180176,vera-bernhard,,,,,,,,
10467,40848332,Application area,362,366,PTSD,0.9488840103149414,vera-bernhard,,,,,,,,
10468,40848332,Dosage,1420,1433,0.6-0.8 mg/kg,0.9824493706226349,vera-bernhard,0.6-0.8 mg/kg,0.6,0.8,mg,kg,1.0,,relative_weight
10469,40850924,Application area,144,172,methamphetamine use disorder,0.7366718053817749,vera-bernhard,,,,,,,,
10470,40850924,Application area,203,231,Methamphetamine use disorder,0.8241252501805624,vera-bernhard,,,,,,,,
10471,40850924,Application area,233,237,MeUD,0.8569582104682922,vera-bernhard,,,,,,,,
10472,40850924,Application area,671,675,MeUD,0.7201217412948608,vera-bernhard,,,,,,,,
10473,40850924,Application area,878,887,resistant,0.5466163754463196,vera-bernhard,,,,,,,,
10474,40850924,Application area,961,965,MeUD,0.6406600475311279,vera-bernhard,,,,,,,,
10475,40850924,Dosage,1276,1291,0.50-0.75 mg/kg,0.9729833900928497,vera-bernhard,0.50-0.75 mg/kg,0.5,0.75,mg,kg,1.0,,relative_weight
10476,40856202,Application area,64,94,treatment-resistant depression,0.9681888818740845,vera-bernhard,,,,,,,,
10477,40856202,Application area,195,225,treatment-resistant depression,0.9718182682991028,vera-bernhard,,,,,,,,
10478,40856202,Application area,227,230,TRD,0.9797521829605103,vera-bernhard,,,,,,,,
10479,40858059,Application area,38,48,depression,0.34161773324012756,vera-bernhard,,,,,,,,
10480,40858059,Application area,53,60,anxiety,0.6451302766799927,vera-bernhard,,,,,,,,
10481,40858059,Application area,82,93,threatening,0.6146113276481628,vera-bernhard,,,,,,,,
10482,40858059,Dosage,1017,1022,25 mg,0.91841059923172,vera-bernhard,25 mg,25.0,25.0,mg,,,,absolute
10483,40858059,Dosage,1231,1236,25 mg,0.9018140733242035,vera-bernhard,25 mg,25.0,25.0,mg,,,,absolute
10484,40879152,Application area,54,83,Posttraumatic Stress Disorder,0.9847213625907898,vera-bernhard,,,,,,,,
10485,40879152,Application area,85,89,PTSD,0.9879895448684692,vera-bernhard,,,,,,,,
10486,40879152,Application area,126,155,Posttraumatic stress disorder,0.9802038669586182,vera-bernhard,,,,,,,,
10487,40879152,Application area,157,161,PTSD,0.9853994250297546,vera-bernhard,,,,,,,,
10488,40879152,Application area,593,597,PTSD,0.9669377207756042,vera-bernhard,,,,,,,,
10489,40879152,Application area,792,796,PTSD,0.5883336067199707,vera-bernhard,,,,,,,,
10490,40879542,Application area,27,65,Treatment-Resistant Bipolar Depression,0.9736098766326904,vera-bernhard,,,,,,,,
10491,40879542,Application area,139,177,treatment-resistant bipolar depression,0.953698992729187,vera-bernhard,,,,,,,,
10492,40879542,Application area,179,183,TRBD,0.9762400388717651,vera-bernhard,,,,,,,,
10493,40879542,Application area,298,302,TRBD,0.9728949666023254,vera-bernhard,,,,,,,,
10494,40879542,Dosage,429,438,0.5 mg/kg,0.9813329676787058,vera-bernhard,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
10495,40879542,Dosage,447,460,2.0/2.5 mg/kg,0.9597318232059479,vera-bernhard,2.0 or 2.5 mg/kg,2.0,2.5,mg,kg,1.0,,relative_weight
10496,40882850,Application area,71,74,MDD,0.9074073433876038,vera-bernhard,,,,,,,,
10497,40882850,Application area,80,83,TRD,0.9483602643013,vera-bernhard,,,,,,,,
10498,40882850,Application area,549,554,major,0.7521082162857056,vera-bernhard,,,,,,,,
10499,40882850,Application area,576,579,MDD,0.7935070395469666,vera-bernhard,,,,,,,,
10500,40882850,Application area,585,615,treatment-resistant depression,0.8437738865613937,vera-bernhard,,,,,,,,
10501,40882850,Application area,617,620,TRD,0.8994764089584351,vera-bernhard,,,,,,,,
10502,40882850,Dosage,915,924,0.5 mg/kg,0.9623077511787415,vera-bernhard,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
10503,40882971,Application area,34,57,Substance Use Disorders,0.9057657519976298,vera-bernhard,,,,,,,,
10504,40882971,Application area,199,222,substance use disorders,0.9141746958096822,vera-bernhard,,,,,,,,
10505,40882971,Application area,224,228,SUDs,0.8834202289581299,vera-bernhard,,,,,,,,
10506,40883964,Application area,72,102,post-traumatic stress disorder,0.9761386632919311,vera-bernhard,,,,,,,,
10507,40883964,Application area,160,190,Post-traumatic stress disorder,0.9738558173179627,vera-bernhard,,,,,,,,
10508,40883964,Application area,192,196,PTSD,0.9870179295539856,vera-bernhard,,,,,,,,
10509,40883964,Application area,313,343,treatment-resistant depression,0.9536342471837997,vera-bernhard,,,,,,,,
10510,40883964,Application area,381,385,PTSD,0.9768542647361755,vera-bernhard,,,,,,,,
10511,40883964,Application area,515,519,PTSD,0.966930091381073,vera-bernhard,,,,,,,,
10512,40883964,Dosage,1712,1717,25 mg,0.9670298993587494,vera-bernhard,25 mg,25.0,25.0,mg,,,,absolute
10513,40885524,Application area,23,42,emergence agitation,0.5943992435932159,vera-bernhard,,,,,,,,
10514,40885524,Application area,156,165,emergence,0.6343550086021423,vera-bernhard,,,,,,,,
10515,40885524,Application area,380,399,emergence agitation,0.5994974374771118,vera-bernhard,,,,,,,,
10516,40889616,Application area,66,76,depression,0.8905054926872253,vera-bernhard,,,,,,,,
10517,40889616,Application area,413,418,major,0.7413589358329773,vera-bernhard,,,,,,,,
10518,40889616,Application area,440,443,MDD,0.8566673398017883,vera-bernhard,,,,,,,,
10519,40890317,Application area,188,193,grief,0.5066370368003845,vera-bernhard,,,,,,,,
10520,40894333,Application area,60,90,Treatment-Resistant Depression,0.9514923691749573,vera-bernhard,,,,,,,,
10521,40894333,Application area,200,230,treatment-resistant depression,0.9089879095554352,vera-bernhard,,,,,,,,
10522,40894333,Application area,232,235,TRD,0.9711323380470276,vera-bernhard,,,,,,,,
10523,40894333,Dosage,715,720,25 mg,0.9475020468235016,vera-bernhard,25 mg,25.0,25.0,mg,,,,absolute
10524,40896210,Dosage,755,761,1mg/kg,0.7381545503934225,vera-bernhard,1 mg/kg,1.0,1.0,mg,kg,1.0,,relative_weight
10525,40896210,Dosage,907,913,1mg/kg,0.9713919361432394,vera-bernhard,1 mg/kg,1.0,1.0,mg,kg,1.0,,relative_weight
10526,40896210,Dosage,951,959,1.4mg/kg,0.976845920085907,vera-bernhard,1.4 mg/kg,1.4,1.4,mg,kg,1.0,,relative_weight
10527,40896221,Application area,115,145,treatment-resistant depression,0.9570305794477463,vera-bernhard,,,,,,,,
10528,40896221,Application area,252,282,treatment-resistant depression,0.9273566454648972,vera-bernhard,,,,,,,,
