study_id,task,label,probability,model,is_multilabel
7506,Regimen,Single Dose,0.8433695435523987,pubmedbert_regimen_20250221,True
6821,Regimen,Unknown,0.5060786008834839,pubmedbert_regimen_20250221,True
3720,Regimen,Single Dose,0.9121272563934326,pubmedbert_regimen_20250221,True
421,Regimen,Multiple Applications,0.4378312230110168,pubmedbert_regimen_20250221,True
421,Regimen,Unknown,0.5405876040458679,pubmedbert_regimen_20250221,True
2278,Regimen,Single Dose,0.5314479470252991,pubmedbert_regimen_20250221,True
2828,Regimen,Single Dose,0.7569364905357361,pubmedbert_regimen_20250221,True
7212,Regimen,Unknown,0.7898713946342468,pubmedbert_regimen_20250221,True
1276,Regimen,Single Dose,0.673263669013977,pubmedbert_regimen_20250221,True
1035,Regimen,Unknown,0.9468129277229308,pubmedbert_regimen_20250221,True
7277,Regimen,Unknown,0.7877068519592285,pubmedbert_regimen_20250221,True
1759,Regimen,Multiple Applications,0.6548410058021545,pubmedbert_regimen_20250221,True
1759,Regimen,Unknown,0.5659067630767822,pubmedbert_regimen_20250221,True
5377,Regimen,Single Dose,0.9001636505126953,pubmedbert_regimen_20250221,True
8104,Regimen,Multiple Applications,0.7647802829742432,pubmedbert_regimen_20250221,True
5512,Regimen,Multiple Applications,0.4776715636253357,pubmedbert_regimen_20250221,True
5512,Regimen,Unknown,0.5387395620346069,pubmedbert_regimen_20250221,True
1165,Regimen,Single Dose,0.8604831695556641,pubmedbert_regimen_20250221,True
1842,Regimen,Unknown,0.7233986854553223,pubmedbert_regimen_20250221,True
5703,Regimen,Single Dose,0.4567561447620392,pubmedbert_regimen_20250221,True
5703,Regimen,Unknown,0.4562036097049713,pubmedbert_regimen_20250221,True
8043,Regimen,Single Dose,0.899239718914032,pubmedbert_regimen_20250221,True
7352,Regimen,Single Dose,0.8453090786933899,pubmedbert_regimen_20250221,True
9410,Regimen,Multiple Applications,0.4422349631786346,pubmedbert_regimen_20250221,True
9410,Regimen,Unknown,0.5983439683914185,pubmedbert_regimen_20250221,True
3742,Regimen,Unknown,0.8373808860778809,pubmedbert_regimen_20250221,True
2686,Regimen,Multiple Applications,0.6240676045417786,pubmedbert_regimen_20250221,True
2686,Regimen,Unknown,0.5680853128433228,pubmedbert_regimen_20250221,True
1319,Regimen,Single Dose,0.6340189576148987,pubmedbert_regimen_20250221,True
1319,Regimen,Unknown,0.4669674932956695,pubmedbert_regimen_20250221,True
7226,Regimen,Unknown,0.9442125558853148,pubmedbert_regimen_20250221,True
2670,Regimen,Unknown,0.7199147939682007,pubmedbert_regimen_20250221,True
2626,Regimen,Unknown,0.8041341304779053,pubmedbert_regimen_20250221,True
5733,Regimen,Single Dose,0.9208858609199524,pubmedbert_regimen_20250221,True
2222,Regimen,Single Dose,0.7336257100105286,pubmedbert_regimen_20250221,True
9607,Regimen,Single Dose,0.6765853762626648,pubmedbert_regimen_20250221,True
3236,Regimen,Unknown,0.8344745635986328,pubmedbert_regimen_20250221,True
2174,Regimen,Single Dose,0.9012446999549866,pubmedbert_regimen_20250221,True
6523,Regimen,Unknown,0.834644615650177,pubmedbert_regimen_20250221,True
5716,Regimen,Unknown,0.7275181412696838,pubmedbert_regimen_20250221,True
1937,Regimen,Multiple Applications,0.5636669397354126,pubmedbert_regimen_20250221,True
1937,Regimen,Single Dose,0.4680433869361877,pubmedbert_regimen_20250221,True
8371,Regimen,Single Dose,0.9077361822128296,pubmedbert_regimen_20250221,True
2831,Regimen,Unknown,0.7232608199119568,pubmedbert_regimen_20250221,True
802,Regimen,Unknown,0.596799910068512,pubmedbert_regimen_20250221,True
8317,Regimen,Multiple Applications,0.8416174054145813,pubmedbert_regimen_20250221,True
1941,Regimen,Single Dose,0.6945910453796387,pubmedbert_regimen_20250221,True
4458,Regimen,Single Dose,0.8028088808059692,pubmedbert_regimen_20250221,True
69,Regimen,Single Dose,0.9125476479530334,pubmedbert_regimen_20250221,True
2252,Regimen,Unknown,0.9171916246414183,pubmedbert_regimen_20250221,True
710,Regimen,Unknown,0.7076919674873352,pubmedbert_regimen_20250221,True
8431,Regimen,Unknown,0.8819325566291809,pubmedbert_regimen_20250221,True
2671,Regimen,Single Dose,0.7770112752914429,pubmedbert_regimen_20250221,True
7837,Regimen,Unknown,0.8315356373786926,pubmedbert_regimen_20250221,True
7187,Regimen,Multiple Applications,0.7578202486038208,pubmedbert_regimen_20250221,True
4887,Regimen,Multiple Applications,0.4706378579139709,pubmedbert_regimen_20250221,True
4887,Regimen,Single Dose,0.5650816559791565,pubmedbert_regimen_20250221,True
7063,Regimen,Unknown,0.7888216376304626,pubmedbert_regimen_20250221,True
2829,Regimen,Single Dose,0.6766451597213745,pubmedbert_regimen_20250221,True
2231,Regimen,Single Dose,0.9024977087974548,pubmedbert_regimen_20250221,True
831,Regimen,Single Dose,0.5560898184776306,pubmedbert_regimen_20250221,True
183,Regimen,Multiple Applications,0.8629786968231201,pubmedbert_regimen_20250221,True
4491,Regimen,Single Dose,0.9075461626052856,pubmedbert_regimen_20250221,True
5897,Regimen,Unknown,0.8082817792892456,pubmedbert_regimen_20250221,True
7730,Regimen,Single Dose,0.9201738834381104,pubmedbert_regimen_20250221,True
184,Regimen,Unknown,0.5560219287872314,pubmedbert_regimen_20250221,True
1679,Regimen,Single Dose,0.7298672199249268,pubmedbert_regimen_20250221,True
6284,Regimen,Multiple Applications,0.6515974402427673,pubmedbert_regimen_20250221,True
7170,Regimen,Single Dose,0.8780763149261475,pubmedbert_regimen_20250221,True
9040,Regimen,Multiple Applications,0.455664724111557,pubmedbert_regimen_20250221,True
9040,Regimen,Unknown,0.6883379220962524,pubmedbert_regimen_20250221,True
5621,Regimen,Unknown,0.5474216938018799,pubmedbert_regimen_20250221,True
6055,Regimen,Unknown,0.8213295936584473,pubmedbert_regimen_20250221,True
5817,Regimen,Multiple Applications,0.4822050034999847,pubmedbert_regimen_20250221,True
5817,Regimen,Unknown,0.6547447443008423,pubmedbert_regimen_20250221,True
3160,Regimen,Single Dose,0.8813468217849731,pubmedbert_regimen_20250221,True
7172,Regimen,Single Dose,0.8396575450897217,pubmedbert_regimen_20250221,True
2269,Regimen,Unknown,0.8979929089546204,pubmedbert_regimen_20250221,True
2880,Regimen,Single Dose,0.7032136917114258,pubmedbert_regimen_20250221,True
4825,Regimen,Single Dose,0.9070149660110474,pubmedbert_regimen_20250221,True
959,Regimen,Unknown,0.9118218421936036,pubmedbert_regimen_20250221,True
4824,Regimen,Single Dose,0.746671199798584,pubmedbert_regimen_20250221,True
650,Regimen,Single Dose,0.690788209438324,pubmedbert_regimen_20250221,True
8553,Regimen,Single Dose,0.4451997578144073,pubmedbert_regimen_20250221,True
8553,Regimen,Unknown,0.593205988407135,pubmedbert_regimen_20250221,True
1740,Regimen,Unknown,0.8122041821479797,pubmedbert_regimen_20250221,True
6413,Regimen,Single Dose,0.7103103995323181,pubmedbert_regimen_20250221,True
86,Regimen,Single Dose,0.622800886631012,pubmedbert_regimen_20250221,True
8843,Regimen,Single Dose,0.8922209739685059,pubmedbert_regimen_20250221,True
7386,Regimen,Multiple Applications,0.5250962376594543,pubmedbert_regimen_20250221,True
7386,Regimen,Unknown,0.6637976169586182,pubmedbert_regimen_20250221,True
2501,Regimen,Single Dose,0.9110051393508912,pubmedbert_regimen_20250221,True
2502,Regimen,Single Dose,0.8839541077613831,pubmedbert_regimen_20250221,True
7354,Regimen,Single Dose,0.6207113862037659,pubmedbert_regimen_20250221,True
903,Regimen,Multiple Applications,0.5586327910423279,pubmedbert_regimen_20250221,True
903,Regimen,Single Dose,0.4736033380031585,pubmedbert_regimen_20250221,True
4643,Regimen,Single Dose,0.8684291839599609,pubmedbert_regimen_20250221,True
3020,Regimen,Unknown,0.758647620677948,pubmedbert_regimen_20250221,True
187,Regimen,Single Dose,0.7077913284301758,pubmedbert_regimen_20250221,True
3782,Regimen,Single Dose,0.641041100025177,pubmedbert_regimen_20250221,True
1849,Regimen,Unknown,0.7286834716796875,pubmedbert_regimen_20250221,True
3647,Regimen,Single Dose,0.8135123252868652,pubmedbert_regimen_20250221,True
3364,Regimen,Unknown,0.859041690826416,pubmedbert_regimen_20250221,True
7504,Regimen,Multiple Applications,0.5230779051780701,pubmedbert_regimen_20250221,True
5944,Regimen,Single Dose,0.8678228259086609,pubmedbert_regimen_20250221,True
6649,Regimen,Unknown,0.8619464635848999,pubmedbert_regimen_20250221,True
5544,Regimen,Unknown,0.7459195852279663,pubmedbert_regimen_20250221,True
3681,Regimen,Unknown,0.4742995500564575,pubmedbert_regimen_20250221,True
1580,Regimen,Unknown,0.9169827699661256,pubmedbert_regimen_20250221,True
973,Regimen,Multiple Applications,0.4486690759658813,pubmedbert_regimen_20250221,True
973,Regimen,Unknown,0.64617520570755,pubmedbert_regimen_20250221,True
4935,Regimen,Unknown,0.7482538819313049,pubmedbert_regimen_20250221,True
5845,Regimen,Unknown,0.9148648381233216,pubmedbert_regimen_20250221,True
2160,Regimen,Unknown,0.5894697904586792,pubmedbert_regimen_20250221,True
4195,Regimen,Unknown,0.6803417205810547,pubmedbert_regimen_20250221,True
9037,Regimen,Unknown,0.8210697174072266,pubmedbert_regimen_20250221,True
5758,Regimen,Unknown,0.8551346063613892,pubmedbert_regimen_20250221,True
6087,Regimen,Single Dose,0.7030657529830933,pubmedbert_regimen_20250221,True
2279,Regimen,Single Dose,0.6442062854766846,pubmedbert_regimen_20250221,True
8911,Regimen,Single Dose,0.748117208480835,pubmedbert_regimen_20250221,True
1751,Regimen,Single Dose,0.7785863876342773,pubmedbert_regimen_20250221,True
5887,Regimen,Single Dose,0.7810195684432983,pubmedbert_regimen_20250221,True
5755,Regimen,Multiple Applications,0.4371322989463806,pubmedbert_regimen_20250221,True
5755,Regimen,Unknown,0.6990104913711548,pubmedbert_regimen_20250221,True
3679,Regimen,Unknown,0.5797752737998962,pubmedbert_regimen_20250221,True
4910,Regimen,Single Dose,0.9004769325256348,pubmedbert_regimen_20250221,True
6605,Regimen,Multiple Applications,0.8741639256477356,pubmedbert_regimen_20250221,True
3463,Regimen,Unknown,0.9283429384231568,pubmedbert_regimen_20250221,True
8955,Regimen,Multiple Applications,0.6094722747802734,pubmedbert_regimen_20250221,True
8955,Regimen,Unknown,0.6083706617355347,pubmedbert_regimen_20250221,True
2628,Regimen,Unknown,0.8011074662208557,pubmedbert_regimen_20250221,True
4383,Regimen,Unknown,0.7155621647834778,pubmedbert_regimen_20250221,True
8264,Regimen,Multiple Applications,0.5911898612976074,pubmedbert_regimen_20250221,True
8264,Regimen,Unknown,0.5471229553222656,pubmedbert_regimen_20250221,True
2806,Regimen,Multiple Applications,0.5184817314147949,pubmedbert_regimen_20250221,True
2806,Regimen,Unknown,0.66523677110672,pubmedbert_regimen_20250221,True
5657,Regimen,Multiple Applications,0.8971498608589172,pubmedbert_regimen_20250221,True
8042,Regimen,Single Dose,0.9159232974052428,pubmedbert_regimen_20250221,True
8660,Regimen,Multiple Applications,0.5531822443008423,pubmedbert_regimen_20250221,True
2623,Regimen,Multiple Applications,0.5999301075935364,pubmedbert_regimen_20250221,True
2623,Regimen,Unknown,0.5428394079208374,pubmedbert_regimen_20250221,True
5756,Regimen,Multiple Applications,0.5590972304344177,pubmedbert_regimen_20250221,True
5756,Regimen,Unknown,0.5299195051193237,pubmedbert_regimen_20250221,True
2927,Regimen,Multiple Applications,0.5986455082893372,pubmedbert_regimen_20250221,True
2927,Regimen,Unknown,0.4877568483352661,pubmedbert_regimen_20250221,True
3780,Regimen,Unknown,0.4747850298881531,pubmedbert_regimen_20250221,True
4931,Regimen,Unknown,0.8638476133346558,pubmedbert_regimen_20250221,True
4357,Regimen,Single Dose,0.8140084743499756,pubmedbert_regimen_20250221,True
834,Regimen,Unknown,0.8997507095336914,pubmedbert_regimen_20250221,True
7262,Regimen,Unknown,0.8305549025535583,pubmedbert_regimen_20250221,True
2622,Regimen,Multiple Applications,0.4788928031921386,pubmedbert_regimen_20250221,True
2622,Regimen,Unknown,0.6734657883644104,pubmedbert_regimen_20250221,True
1968,Regimen,Multiple Applications,0.5240316390991211,pubmedbert_regimen_20250221,True
1968,Regimen,Unknown,0.607820451259613,pubmedbert_regimen_20250221,True
644,Regimen,Unknown,0.8465566635131836,pubmedbert_regimen_20250221,True
3648,Regimen,Single Dose,0.9002041220664978,pubmedbert_regimen_20250221,True
6568,Regimen,Unknown,0.7855531573295593,pubmedbert_regimen_20250221,True
8937,Regimen,Multiple Applications,0.509160578250885,pubmedbert_regimen_20250221,True
8937,Regimen,Unknown,0.6706038117408752,pubmedbert_regimen_20250221,True
8712,Regimen,Unknown,0.7699129581451416,pubmedbert_regimen_20250221,True
5647,Regimen,Unknown,0.8541643619537354,pubmedbert_regimen_20250221,True
4847,Regimen,Multiple Applications,0.802291989326477,pubmedbert_regimen_20250221,True
2187,Regimen,Multiple Applications,0.7614951133728027,pubmedbert_regimen_20250221,True
1102,Regimen,Single Dose,0.7818739414215088,pubmedbert_regimen_20250221,True
1001,Regimen,Single Dose,0.855119526386261,pubmedbert_regimen_20250221,True
4390,Regimen,Single Dose,0.6877331733703613,pubmedbert_regimen_20250221,True
5943,Regimen,Single Dose,0.4553219377994537,pubmedbert_regimen_20250221,True
8249,Regimen,Single Dose,0.687774658203125,pubmedbert_regimen_20250221,True
2370,Regimen,Single Dose,0.8778929710388184,pubmedbert_regimen_20250221,True
4403,Regimen,Unknown,0.6921640038490295,pubmedbert_regimen_20250221,True
4901,Regimen,Unknown,0.5698500275611877,pubmedbert_regimen_20250221,True
4720,Regimen,Single Dose,0.8934987783432007,pubmedbert_regimen_20250221,True
9211,Regimen,Multiple Applications,0.8067997097969055,pubmedbert_regimen_20250221,True
9412,Regimen,Unknown,0.9229919910430908,pubmedbert_regimen_20250221,True
1845,Regimen,Single Dose,0.4488355815410614,pubmedbert_regimen_20250221,True
5801,Regimen,Multiple Applications,0.5007768273353577,pubmedbert_regimen_20250221,True
5801,Regimen,Unknown,0.6417599320411682,pubmedbert_regimen_20250221,True
1828,Regimen,Unknown,0.9130955338478088,pubmedbert_regimen_20250221,True
1892,Regimen,Unknown,0.8092072606086731,pubmedbert_regimen_20250221,True
4665,Regimen,Multiple Applications,0.9060015082359314,pubmedbert_regimen_20250221,True
5772,Regimen,Single Dose,0.9019604921340942,pubmedbert_regimen_20250221,True
3651,Regimen,Single Dose,0.6205532550811768,pubmedbert_regimen_20250221,True
1789,Regimen,Unknown,0.9166319966316224,pubmedbert_regimen_20250221,True
2123,Regimen,Multiple Applications,0.8942886590957642,pubmedbert_regimen_20250221,True
690,Regimen,Single Dose,0.8468204736709595,pubmedbert_regimen_20250221,True
6725,Regimen,Multiple Applications,0.5438038110733032,pubmedbert_regimen_20250221,True
6725,Regimen,Unknown,0.4581823647022247,pubmedbert_regimen_20250221,True
4500,Regimen,Single Dose,0.8643366694450378,pubmedbert_regimen_20250221,True
9194,Regimen,Single Dose,0.52705979347229,pubmedbert_regimen_20250221,True
9194,Regimen,Unknown,0.5422945022583008,pubmedbert_regimen_20250221,True
4254,Regimen,Single Dose,0.6319572329521179,pubmedbert_regimen_20250221,True
4762,Regimen,Unknown,0.870691180229187,pubmedbert_regimen_20250221,True
8485,Regimen,Multiple Applications,0.6101914644241333,pubmedbert_regimen_20250221,True
8485,Regimen,Unknown,0.4419761896133423,pubmedbert_regimen_20250221,True
7515,Regimen,Multiple Applications,0.905427873134613,pubmedbert_regimen_20250221,True
8495,Regimen,Unknown,0.902413249015808,pubmedbert_regimen_20250221,True
9523,Regimen,Single Dose,0.8429240584373474,pubmedbert_regimen_20250221,True
1653,Regimen,Unknown,0.8954670429229736,pubmedbert_regimen_20250221,True
8971,Regimen,Unknown,0.9099110960960388,pubmedbert_regimen_20250221,True
3394,Regimen,Multiple Applications,0.5149281024932861,pubmedbert_regimen_20250221,True
3394,Regimen,Unknown,0.6148285865783691,pubmedbert_regimen_20250221,True
890,Regimen,Unknown,0.6805727481842041,pubmedbert_regimen_20250221,True
639,Regimen,Unknown,0.9197826385498048,pubmedbert_regimen_20250221,True
1126,Regimen,Unknown,0.8781333565711975,pubmedbert_regimen_20250221,True
3215,Regimen,Single Dose,0.7833511829376221,pubmedbert_regimen_20250221,True
3970,Regimen,Single Dose,0.5719906687736511,pubmedbert_regimen_20250221,True
3970,Regimen,Unknown,0.5035666823387146,pubmedbert_regimen_20250221,True
2789,Regimen,Unknown,0.8661436438560486,pubmedbert_regimen_20250221,True
6606,Regimen,Multiple Applications,0.49025958776474,pubmedbert_regimen_20250221,True
6606,Regimen,Unknown,0.6029912233352661,pubmedbert_regimen_20250221,True
6269,Regimen,Unknown,0.4457655251026153,pubmedbert_regimen_20250221,True
1911,Regimen,Single Dose,0.5650559663772583,pubmedbert_regimen_20250221,True
1911,Regimen,Unknown,0.5002968311309814,pubmedbert_regimen_20250221,True
9226,Regimen,Unknown,0.92605060338974,pubmedbert_regimen_20250221,True
4118,Regimen,Unknown,0.8111200332641602,pubmedbert_regimen_20250221,True
7271,Regimen,Multiple Applications,0.7100544571876526,pubmedbert_regimen_20250221,True
3588,Regimen,Unknown,0.7869476675987244,pubmedbert_regimen_20250221,True
6690,Regimen,Single Dose,0.7564786076545715,pubmedbert_regimen_20250221,True
4510,Regimen,Single Dose,0.7580913305282593,pubmedbert_regimen_20250221,True
5207,Regimen,Single Dose,0.7810255289077759,pubmedbert_regimen_20250221,True
2996,Regimen,Multiple Applications,0.5689715147018433,pubmedbert_regimen_20250221,True
2996,Regimen,Single Dose,0.6776518821716309,pubmedbert_regimen_20250221,True
782,Regimen,Single Dose,0.8365185260772705,pubmedbert_regimen_20250221,True
987,Regimen,Unknown,0.946217715740204,pubmedbert_regimen_20250221,True
3692,Regimen,Unknown,0.9515783190727234,pubmedbert_regimen_20250221,True
2331,Regimen,Unknown,0.655787467956543,pubmedbert_regimen_20250221,True
292,Regimen,Single Dose,0.5011271834373474,pubmedbert_regimen_20250221,True
7275,Regimen,Unknown,0.7711228132247925,pubmedbert_regimen_20250221,True
6128,Regimen,Single Dose,0.5026824474334717,pubmedbert_regimen_20250221,True
8639,Regimen,Unknown,0.5424309372901917,pubmedbert_regimen_20250221,True
2788,Regimen,Unknown,0.6639482975006104,pubmedbert_regimen_20250221,True
5869,Regimen,Unknown,0.9229488968849182,pubmedbert_regimen_20250221,True
2157,Regimen,Single Dose,0.7254610657691956,pubmedbert_regimen_20250221,True
6600,Regimen,Single Dose,0.6255512833595276,pubmedbert_regimen_20250221,True
7997,Regimen,Unknown,0.749415934085846,pubmedbert_regimen_20250221,True
4626,Regimen,Unknown,0.8567689657211304,pubmedbert_regimen_20250221,True
1844,Regimen,Unknown,0.8520383238792419,pubmedbert_regimen_20250221,True
4265,Regimen,Unknown,0.9008333683013916,pubmedbert_regimen_20250221,True
71,Regimen,Single Dose,0.7925742268562317,pubmedbert_regimen_20250221,True
2506,Regimen,Unknown,0.8701207637786865,pubmedbert_regimen_20250221,True
8817,Regimen,Single Dose,0.7444545030593872,pubmedbert_regimen_20250221,True
7826,Regimen,Multiple Applications,0.6774523854255676,pubmedbert_regimen_20250221,True
7826,Regimen,Single Dose,0.7119665741920471,pubmedbert_regimen_20250221,True
2709,Regimen,Unknown,0.6970388293266296,pubmedbert_regimen_20250221,True
5805,Regimen,Multiple Applications,0.5713664293289185,pubmedbert_regimen_20250221,True
173,Regimen,Multiple Applications,0.46616330742836,pubmedbert_regimen_20250221,True
173,Regimen,Single Dose,0.6307260394096375,pubmedbert_regimen_20250221,True
986,Regimen,Multiple Applications,0.4980097115039825,pubmedbert_regimen_20250221,True
2243,Regimen,Unknown,0.8571401834487915,pubmedbert_regimen_20250221,True
992,Regimen,Unknown,0.9275795221328736,pubmedbert_regimen_20250221,True
5415,Regimen,Unknown,0.5036707520484924,pubmedbert_regimen_20250221,True
1076,Regimen,Unknown,0.5535008907318115,pubmedbert_regimen_20250221,True
4507,Regimen,Single Dose,0.8333258628845215,pubmedbert_regimen_20250221,True
4740,Regimen,Unknown,0.8562842011451721,pubmedbert_regimen_20250221,True
8799,Regimen,Unknown,0.9368141889572144,pubmedbert_regimen_20250221,True
4934,Regimen,Unknown,0.7697936296463013,pubmedbert_regimen_20250221,True
9250,Regimen,Unknown,0.5808907747268677,pubmedbert_regimen_20250221,True
2469,Regimen,Unknown,0.6541790962219238,pubmedbert_regimen_20250221,True
4134,Regimen,Unknown,0.8137895464897156,pubmedbert_regimen_20250221,True
675,Regimen,Unknown,0.7092182636260986,pubmedbert_regimen_20250221,True
1034,Regimen,Unknown,0.9428595304489136,pubmedbert_regimen_20250221,True
7230,Regimen,Unknown,0.9461591243743896,pubmedbert_regimen_20250221,True
7813,Regimen,Unknown,0.8935794234275818,pubmedbert_regimen_20250221,True
4177,Regimen,Single Dose,0.7864317297935486,pubmedbert_regimen_20250221,True
1868,Regimen,Multiple Applications,0.8155606985092163,pubmedbert_regimen_20250221,True
8710,Regimen,Unknown,0.662558913230896,pubmedbert_regimen_20250221,True
2454,Regimen,Unknown,0.7698544859886169,pubmedbert_regimen_20250221,True
1875,Regimen,Unknown,0.7566866874694824,pubmedbert_regimen_20250221,True
4432,Regimen,Unknown,0.8147703409194946,pubmedbert_regimen_20250221,True
7712,Regimen,Multiple Applications,0.625295877456665,pubmedbert_regimen_20250221,True
3832,Regimen,Multiple Applications,0.9066094756126404,pubmedbert_regimen_20250221,True
4063,Regimen,Single Dose,0.8057826161384583,pubmedbert_regimen_20250221,True
5782,Regimen,Multiple Applications,0.7134295105934143,pubmedbert_regimen_20250221,True
4092,Regimen,Unknown,0.872678279876709,pubmedbert_regimen_20250221,True
4661,Regimen,Unknown,0.8360185623168945,pubmedbert_regimen_20250221,True
8678,Regimen,Unknown,0.8761903643608093,pubmedbert_regimen_20250221,True
8034,Regimen,Unknown,0.8446731567382812,pubmedbert_regimen_20250221,True
4524,Regimen,Unknown,0.5553126335144043,pubmedbert_regimen_20250221,True
8901,Regimen,Single Dose,0.6474611163139343,pubmedbert_regimen_20250221,True
6337,Regimen,Single Dose,0.6114842295646667,pubmedbert_regimen_20250221,True
603,Regimen,Unknown,0.9366461038589478,pubmedbert_regimen_20250221,True
2940,Regimen,Single Dose,0.5047919154167175,pubmedbert_regimen_20250221,True
2940,Regimen,Unknown,0.494193822145462,pubmedbert_regimen_20250221,True
1099,Regimen,Unknown,0.7438324093818665,pubmedbert_regimen_20250221,True
3105,Regimen,Unknown,0.8813211917877197,pubmedbert_regimen_20250221,True
8674,Regimen,Single Dose,0.9110912084579468,pubmedbert_regimen_20250221,True
1038,Regimen,Single Dose,0.5209915041923523,pubmedbert_regimen_20250221,True
1038,Regimen,Unknown,0.5536112189292908,pubmedbert_regimen_20250221,True
8036,Regimen,Unknown,0.8410582542419434,pubmedbert_regimen_20250221,True
5379,Regimen,Single Dose,0.5916430950164795,pubmedbert_regimen_20250221,True
5379,Regimen,Unknown,0.4949388802051544,pubmedbert_regimen_20250221,True
8675,Regimen,Multiple Applications,0.6339021325111389,pubmedbert_regimen_20250221,True
8675,Regimen,Unknown,0.5182139277458191,pubmedbert_regimen_20250221,True
8038,Regimen,Multiple Applications,0.4956921339035034,pubmedbert_regimen_20250221,True
8038,Regimen,Unknown,0.5104426741600037,pubmedbert_regimen_20250221,True
6487,Regimen,Unknown,0.7497920989990234,pubmedbert_regimen_20250221,True
4102,Regimen,Multiple Applications,0.4721951782703399,pubmedbert_regimen_20250221,True
4102,Regimen,Unknown,0.6329160928726196,pubmedbert_regimen_20250221,True
829,Regimen,Unknown,0.7265591621398926,pubmedbert_regimen_20250221,True
2462,Regimen,Single Dose,0.8571134805679321,pubmedbert_regimen_20250221,True
984,Regimen,Unknown,0.7358337044715881,pubmedbert_regimen_20250221,True
9298,Regimen,Unknown,0.8448513746261597,pubmedbert_regimen_20250221,True
6454,Regimen,Unknown,0.9177285432815552,pubmedbert_regimen_20250221,True
4860,Regimen,Multiple Applications,0.6716156005859375,pubmedbert_regimen_20250221,True
208,Regimen,Unknown,0.8147572875022888,pubmedbert_regimen_20250221,True
9411,Regimen,Multiple Applications,0.5778098106384277,pubmedbert_regimen_20250221,True
9411,Regimen,Unknown,0.5468237400054932,pubmedbert_regimen_20250221,True
8900,Regimen,Multiple Applications,0.8572351336479187,pubmedbert_regimen_20250221,True
7125,Regimen,Multiple Applications,0.4704960286617279,pubmedbert_regimen_20250221,True
7125,Regimen,Unknown,0.690566897392273,pubmedbert_regimen_20250221,True
2097,Regimen,Unknown,0.9156147837638856,pubmedbert_regimen_20250221,True
7309,Regimen,Single Dose,0.8551044464111328,pubmedbert_regimen_20250221,True
9045,Regimen,Unknown,0.7167931199073792,pubmedbert_regimen_20250221,True
440,Regimen,Unknown,0.8182125687599182,pubmedbert_regimen_20250221,True
8080,Regimen,Unknown,0.882362425327301,pubmedbert_regimen_20250221,True
3691,Regimen,Unknown,0.9437379240989684,pubmedbert_regimen_20250221,True
8637,Regimen,Unknown,0.8823659420013428,pubmedbert_regimen_20250221,True
8804,Regimen,Unknown,0.8681365251541138,pubmedbert_regimen_20250221,True
1890,Regimen,Unknown,0.6948143243789673,pubmedbert_regimen_20250221,True
4142,Regimen,Single Dose,0.5479497909545898,pubmedbert_regimen_20250221,True
4142,Regimen,Unknown,0.4583248496055603,pubmedbert_regimen_20250221,True
605,Regimen,Unknown,0.6755588054656982,pubmedbert_regimen_20250221,True
420,Regimen,Unknown,0.8991405367851257,pubmedbert_regimen_20250221,True
6042,Regimen,Single Dose,0.5901298522949219,pubmedbert_regimen_20250221,True
6042,Regimen,Unknown,0.4486270546913147,pubmedbert_regimen_20250221,True
188,Regimen,Unknown,0.6323657035827637,pubmedbert_regimen_20250221,True
2459,Regimen,Multiple Applications,0.648398220539093,pubmedbert_regimen_20250221,True
5890,Regimen,Single Dose,0.4389635622501373,pubmedbert_regimen_20250221,True
147,Regimen,Unknown,0.7816147804260254,pubmedbert_regimen_20250221,True
1028,Regimen,Single Dose,0.8935366868972778,pubmedbert_regimen_20250221,True
974,Regimen,Single Dose,0.8428860306739807,pubmedbert_regimen_20250221,True
4426,Regimen,Unknown,0.9202151894569396,pubmedbert_regimen_20250221,True
6435,Regimen,Multiple Applications,0.7104953527450562,pubmedbert_regimen_20250221,True
4065,Regimen,Unknown,0.5335020422935486,pubmedbert_regimen_20250221,True
6133,Regimen,Multiple Applications,0.6179052591323853,pubmedbert_regimen_20250221,True
6133,Regimen,Single Dose,0.5121756792068481,pubmedbert_regimen_20250221,True
3253,Regimen,Multiple Applications,0.4805384576320648,pubmedbert_regimen_20250221,True
3253,Regimen,Single Dose,0.5102304220199585,pubmedbert_regimen_20250221,True
3689,Regimen,Unknown,0.8960946202278137,pubmedbert_regimen_20250221,True
6100,Regimen,Multiple Applications,0.6556470394134521,pubmedbert_regimen_20250221,True
6100,Regimen,Single Dose,0.6380437016487122,pubmedbert_regimen_20250221,True
6331,Regimen,Unknown,0.9159466624259948,pubmedbert_regimen_20250221,True
485,Regimen,Unknown,0.6840726137161255,pubmedbert_regimen_20250221,True
4119,Regimen,Single Dose,0.9042940735816956,pubmedbert_regimen_20250221,True
9112,Regimen,Unknown,0.9472418427467346,pubmedbert_regimen_20250221,True
7644,Regimen,Unknown,0.7596189975738525,pubmedbert_regimen_20250221,True
5039,Regimen,Single Dose,0.8992211222648621,pubmedbert_regimen_20250221,True
6294,Regimen,Multiple Applications,0.8907923102378845,pubmedbert_regimen_20250221,True
1684,Regimen,Single Dose,0.5743205547332764,pubmedbert_regimen_20250221,True
8704,Regimen,Unknown,0.7852803468704224,pubmedbert_regimen_20250221,True
9147,Regimen,Single Dose,0.5746728777885437,pubmedbert_regimen_20250221,True
2566,Regimen,Unknown,0.91140878200531,pubmedbert_regimen_20250221,True
